fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,year,month,day,day_of_week,time_bin,trip_distance
18.5,-74.00778199999999,40.711368,-73.951488,40.773432,2,2010,7,29,Thursday,Evening,5.203496622833083
12.0,-74.004127,40.752762,-73.99276,40.72549,5,2014,6,7,Saturday,Late Night,1.9761664182888288
5.7,-73.991807,40.727241,-74.003621,40.722571,3,2012,7,1,Sunday,Late Night,0.6977473125062554
9.5,-73.97239499999999,40.754095,-73.964203,40.770577,1,2014,4,29,Tuesday,Afternoon,1.2168948430796613
5.7,-73.981993,40.73759,-73.98356,40.743823,1,2011,3,14,Monday,Midday,0.4384289395179877
6.9,-73.98349300000001,40.730888,-74.007357,40.74277,1,2010,1,30,Saturday,Afternoon,1.4950403297357078
4.5,-73.975903,40.753187,-73.971325,40.762793,5,2011,10,15,Saturday,Morning,0.7056764492727569
6.1,-73.950408,40.775532,-73.962822,40.775383000000005,1,2010,1,11,Monday,Morning,0.649654876313642
6.0,-74.00405500000001,40.713002,-74.011213,40.714859999999994,1,2013,9,5,Thursday,Midday,0.39626845302533353
5.7,-73.951447,40.78838,-73.945925,40.777578000000005,2,2009,6,30,Tuesday,Morning,0.800356537458738
5.5,-73.996978,40.723962,-74.003698,40.722572,1,2013,9,11,Wednesday,Midday,0.36477737087671813
8.5,-73.969243,40.757571,-73.97659,40.73936,2,2009,8,31,Monday,Midday,1.3157973074135696
11.3,-74.004572,40.730263,-73.981083,40.774255,2,2011,7,2,Saturday,Late Night,3.278982004634555
8.5,-74.0006,40.737429,-73.98098900000001,40.761985,1,2010,10,29,Friday,Morning,1.9831342029966685
4.5,-73.974456,40.783367,-73.983626,40.780286,2,2014,5,5,Monday,Midday,0.5248932734025206
6.1,-73.96978100000001,40.763003000000005,-73.976299,40.755705,1,2009,10,16,Friday,Afternoon,0.608827356196601
6.5,-73.979213,40.765177,-73.98474,40.778253,1,2011,2,3,Thursday,Evening,0.948681937447146
6.9,-73.96990500000001,40.762055,-73.954863,40.777248,2,2009,2,26,Thursday,Morning,1.312132360778094
7.7,-73.972613,40.759768,-73.957123,40.782858,3,2009,12,17,Thursday,Morning,1.7895641818259898
5.0,-73.957494,40.765713,-73.955546,40.775307,1,2014,6,11,Wednesday,Afternoon,0.6707140353440598
6.0,-73.957422,40.765792,-73.96979300000001,40.757333,3,2013,1,27,Sunday,Evening,0.8722607547183281
9.3,-73.979712,40.762063,-73.97043000000001,40.765355,1,2010,9,17,Friday,Midday,0.5363946153382908
6.5,-74.001722,40.74597,-74.000192,40.732155,2,2011,3,19,Saturday,Midday,0.9579380795358902
9.7,-74.00324499999999,40.727763,-74.00389799999999,40.752498,1,2011,12,19,Monday,Evening,1.7094706462110463
13.5,-73.95906829833984,40.78330612182617,-73.96671295166014,40.761734008789055,3,2015,3,24,Tuesday,Midday,1.543326307247156
5.5,-74.004561,40.742355,-73.989418,40.743837,3,2012,12,31,Monday,Late Night,0.7993428831882724
10.0,-73.98793,40.756117,-74.005802,40.725595,1,2014,2,26,Wednesday,Night,2.307231231920946
5.3,-73.981708,40.763448,-73.99162700000001,40.749948,1,2011,10,25,Tuesday,Afternoon,1.0675591072138342
11.0,-73.990677,40.756221999999994,-73.980083,40.760602,1,2012,12,7,Friday,Evening,0.6317010499530767
4.9,-74.000612,40.738147,-73.993115,40.741347,5,2011,7,21,Thursday,Evening,0.45049434945047956
10.5,-73.993045,40.722655,-73.974407,40.736757,1,2014,11,6,Thursday,Evening,1.3790954579774646
5.0,-73.98291400000001,40.756621,-73.98214200000001,40.762732,1,2013,6,17,Monday,Midday,0.424184100773353
10.1,-73.98606099999999,40.767884,-73.994348,40.735619,1,2010,5,17,Monday,Morning,2.271241604141378
16.9,-73.95395500000001,40.77888,-73.991918,40.74087,2,2009,5,14,Thursday,Morning,3.293295347981647
12.5,-73.988017,40.764576,-73.952454,40.79217,2,2010,2,25,Thursday,Midday,2.664195434454819
10.1,-74.002928,40.760285,-73.988377,40.731935,1,2009,9,20,Sunday,Midday,2.101805512556267
6.5,-73.97827,40.766496999999994,-73.978515,40.782875,1,2009,8,16,Sunday,Evening,1.1317528603822347
9.7,-73.990808,40.751242,-74.011135,40.715781,1,2011,2,13,Sunday,Afternoon,2.6714327564080755
16.5,-74.004214,40.73795,-73.950775,40.771455,1,2014,10,15,Wednesday,Night,3.630923933108295
8.1,-73.97051,40.75659,-73.951358,40.779088,1,2009,6,10,Wednesday,Midday,1.8496415206431192
6.9,-73.974923,40.758645,-73.990025,40.751757,1,2012,5,2,Wednesday,Night,0.9226914540445245
17.5,-73.993679,40.732763,-73.97791,40.788687,2,2014,1,10,Friday,Evening,3.9513643755856234
8.1,-74.005841,40.740473,-73.98783,40.722583,1,2009,6,21,Sunday,Night,1.5548154065987494
9.4,-73.95940300000001,40.763268,-73.991052,40.765569,1,2009,1,22,Thursday,Night,1.6639499274014329
8.1,-73.991424,40.731106,-73.988025,40.748818,4,2009,8,11,Tuesday,Evening,1.2367259082053863
17.7,-73.984373,40.762127,-73.948877,40.835122,1,2012,5,2,Wednesday,Evening,5.374669591467005
6.0,-73.978373,40.741675,-73.98785500000001,40.741246999999994,1,2014,3,1,Saturday,Morning,0.497287816973039
3.5,-73.953872,40.782135,-73.958252,40.779047,3,2014,11,2,Sunday,Evening,0.3131243834366778
7.7,-73.997823,40.740904,-74.013811,40.714878000000006,1,2010,1,15,Friday,Morning,1.9836537832639844
10.1,-73.970706,40.76747,-74.00359300000001,40.7321,1,2010,2,15,Monday,Afternoon,2.989419169620895
15.5,-73.978502,40.74113,-74.006848,40.719491999999995,1,2014,3,26,Wednesday,Morning,2.106746796768554
7.0,-73.972574,40.743507,-73.95837,40.764503000000005,1,2012,9,14,Friday,Morning,1.6301838345392172
7.0,-74.007962,40.739437,-73.996495,40.732112,1,2014,7,1,Tuesday,Midday,0.7852594456054212
4.5,-73.9749,40.7528,-73.9895,40.7571,1,2011,12,24,Saturday,Late Night,0.8199217184981616
8.5,-73.991352,40.731611,-74.00640200000001,40.721683,1,2013,10,1,Tuesday,Midday,1.0448307348133516
8.5,-73.956571,40.778155,-73.980788,40.758672999999995,1,2011,1,4,Tuesday,Evening,1.848842495675586
7.5,-73.95976999999999,40.782497,-73.946182,40.773146999999994,1,2013,6,13,Thursday,Morning,0.9606701551289951
11.5,-73.98394,40.76989,-73.98406999999999,40.77025,1,2014,12,17,Wednesday,Morning,0.02578859755659262
6.1,-73.996443,40.715405,-73.988612,40.702009999999994,1,2010,5,8,Saturday,Midday,1.012377920225097
8.9,-74.001003,40.741775,-73.982511,40.754433,1,2010,2,9,Tuesday,Morning,1.3046187638820335
6.5,-73.987045,40.755171999999995,-73.973837,40.764533,1,2009,9,11,Friday,Evening,0.9467051325892681
4.1,-73.97861800000001,40.782790000000006,-73.96969200000001,40.784949,1,2009,2,16,Monday,Morning,0.4902505519124419
4.9,-73.978657,40.736987,-73.989708,40.741617,1,2009,7,2,Thursday,Morning,0.6611282592699136
5.7,-73.980112,40.76276,-73.985765,40.757234999999994,2,2012,8,10,Friday,Evening,0.48299184049299787
7.0,-74.00698852539062,40.743751525878906,-73.99314880371094,40.75233840942383,1,2015,1,15,Thursday,Afternoon,0.9364329780161407
3.3,-73.95745500000001,40.770242,-73.958246,40.769628999999995,2,2009,9,15,Tuesday,Midday,0.059224126291679086
8.0,-73.969382,40.756775,-73.98105,40.737545,1,2014,1,24,Friday,Afternoon,1.4624095944753945
7.0,-73.98833,40.75088,-73.98773,40.75572,1,2014,1,20,Monday,Midday,0.3359037172442519
7.7,-73.978657,40.749368,-73.998243,40.740614,1,2009,8,15,Saturday,Late Night,1.1904494583927927
11.7,-74.008511,40.725972,-73.968761,40.767163,2,2009,7,26,Sunday,Late Night,3.52573585643758
5.3,-73.978115,40.783562,-73.964687,40.802046999999995,2,2012,8,4,Saturday,Night,1.457686259368159
4.9,-73.99418,40.745043,-73.990188,40.756961,1,2012,1,16,Monday,Late Night,0.8496031541515353
5.0,-73.995078,40.760443,-73.986972,40.756638,1,2013,8,1,Thursday,Morning,0.4991219944763385
9.0,-73.996989,40.742124,-73.991837,40.744436,2,2014,7,17,Thursday,Afternoon,0.3134749249602869
10.9,-73.997178,40.722273,-73.97568299999999,40.751782,3,2009,5,12,Tuesday,Afternoon,2.328956214047218
7.3,-73.971542,40.787122,-73.980648,40.769013,1,2010,12,9,Thursday,Midday,1.3389312104312265
9.7,-73.974562,40.757131,-73.998299,40.726279,1,2011,6,14,Tuesday,Night,2.4675582419018594
8.9,-73.969188,40.756085,-73.992162,40.749468,5,2011,10,27,Thursday,Evening,1.2865313067900532
11.7,-73.976853,40.787865,-73.994632,40.75048,1,2010,10,21,Thursday,Evening,2.7456538689162895
4.1,-73.99818499999999,40.754090000000005,-73.994923,40.747887,2,2009,2,20,Friday,Late Night,0.4613718924330216
8.1,-73.992135,40.750673,-73.985412,40.738668,1,2010,8,20,Friday,Midday,0.9010917120426203
4.5,-73.977423,40.738896999999994,-73.979687,40.733127,3,2012,1,9,Monday,Evening,0.41594105408288606
8.9,-73.972034,40.729306,-74.006798,40.705119,1,2012,5,29,Tuesday,Morning,2.4714141852175495
5.0,-73.990619,40.756235,-73.977529,40.757426,1,2013,6,30,Sunday,Morning,0.69006232446328
8.5,-73.971878,40.749645,-73.957197,40.771712,1,2012,9,12,Wednesday,Evening,1.7074339688741187
4.1,-73.947078,40.775929999999995,-73.952327,40.781168,5,2012,4,3,Tuesday,Afternoon,0.45434112502340107
5.3,-73.975195,40.750068,-73.966762,40.761478,1,2012,3,28,Wednesday,Evening,0.9035537106391383
5.3,-73.97205699999999,40.763523,-73.956838,40.768112,1,2011,12,13,Tuesday,Evening,0.8572621786733505
10.9,-73.98147,40.768678,-73.990152,40.735834999999994,1,2009,8,14,Friday,Evening,2.314427707660901
10.9,-73.99345500000001,40.721606,-73.972798,40.758845,1,2009,2,24,Tuesday,Morning,2.7911549422244524
7.3,-74.005223,40.740362,-74.000712,40.7186,4,2009,5,17,Sunday,Late Night,1.522140454222693
7.0,-73.97360229492188,40.750938415527344,-73.98594665527344,40.74319839477539,1,2015,1,17,Saturday,Morning,0.8388147609396558
6.5,-73.99136999999999,40.729948,-73.97776,40.751962,1,2012,2,20,Monday,Night,1.6797261741161604
8.9,-73.99024200000001,40.757085,-73.977857,40.762515,2,2009,1,21,Wednesday,Midday,0.748965472690292
6.1,-74.00245100000001,40.719879,-74.003311,40.735519,1,2009,11,12,Thursday,Late Night,1.0816240855168289
9.0,-73.977016,40.757263,-73.979425,40.737126,1,2013,6,6,Thursday,Evening,1.3971210137267696
8.5,-73.979223,40.756189,-74.002073,40.738690000000005,1,2009,8,6,Thursday,Midday,1.7008207799234845
5.0,-73.978216,40.778181,-73.982244,40.770065,1,2013,6,6,Thursday,Midday,0.5990970999902258
8.1,-73.98205899999999,40.73584,-73.98205899999999,40.73584,1,2009,11,2,Monday,Afternoon,0.0
12.1,-74.001902,40.740517,-73.963571,40.774236,4,2010,1,20,Wednesday,Midday,3.0746501463050415
4.0,-74.00485229492188,40.73602294921875,-74.0056915283203,40.73015594482422,1,2015,5,26,Tuesday,Afternoon,0.40777033748903035
8.1,-73.987177,40.762687,-74.00570400000001,40.745745,1,2010,1,29,Friday,Evening,1.5201453220365224
4.9,-73.999955,40.730278000000006,-73.99069300000001,40.730401,1,2011,8,13,Saturday,Late Night,0.48504561281178576
4.5,-73.995048,40.731711,-73.98527299999999,40.735962,1,2012,8,13,Monday,Afternoon,0.5901055632336332
10.0,-74.00035,40.742732,-73.97630799999999,40.744144,1,2012,12,7,Friday,Evening,1.2624004513146438
7.3,-73.965055,40.760197,-73.951806,40.781943,1,2009,5,18,Monday,Afternoon,1.654833936129827
4.9,-73.98129300000001,40.781704,-73.98488499999999,40.768412,1,2011,9,17,Saturday,Morning,0.9374799864160255
8.5,-73.996818,40.7601,-74.00565999999999,40.750738,5,2010,10,15,Friday,Night,0.7953974064122085
10.5,-73.986189,40.720841,-74.00975600000001,40.737279,1,2014,8,16,Saturday,Night,1.67717540185645
7.3,-73.95562199999999,40.76862,-73.97565,40.752463,1,2011,9,25,Sunday,Morning,1.5313820123699287
4.9,-73.998212,40.722745,-74.001398,40.729279,1,2012,7,1,Sunday,Evening,0.48132225927714417
12.0,-73.99142900000001,40.744789,-74.005602,40.738941,1,2014,11,13,Thursday,Evening,0.8448852033456207
5.7,-73.96462199999999,40.807322,-73.975902,40.793942,1,2010,9,24,Friday,Morning,1.0967506346945228
7.0,-73.97110699999999,40.764352,-73.9837,40.755562,1,2014,1,23,Thursday,Morning,0.8962698464783259
14.5,-73.96825600000001,40.770476,-74.002107,40.748228999999995,1,2013,3,26,Tuesday,Afternoon,2.345632259920456
4.5,-73.970905,40.757848,-73.96263499999999,40.758590000000005,2,2009,2,19,Thursday,Afternoon,0.4358730644620557
4.0,-73.986343,40.761405,-73.980127,40.7628,2,2012,9,28,Friday,Late Night,0.33930262946665807
10.0,-73.993545,40.741735,-73.983202,40.769275,3,2013,9,6,Friday,Night,1.9784563336482286
6.5,-74.00196,40.737626,-74.004416,40.750984,2,2013,10,26,Saturday,Evening,0.9319174505538156
6.0,-73.9944,40.722187,-73.989235,40.736132,1,2014,8,15,Friday,Night,1.0008011931755671
5.7,-73.985489,40.768676,-73.985037,40.758517,2,2009,8,1,Saturday,Evening,0.7023608387668493
8.5,-73.976268,40.787987,-73.965184,40.809676,2,2014,5,31,Saturday,Late Night,1.606895865116224
9.3,-73.953383,40.771677,-73.936275,40.803077,5,2011,11,28,Monday,Evening,2.3470240177340678
12.9,-73.978445,40.72628,-73.982463,40.764520000000005,1,2011,10,8,Saturday,Evening,2.6506505371377407
7.0,-73.938034,40.805523,-73.944,40.818822,1,2014,3,13,Thursday,Afternoon,0.9704516005855086
4.0,-73.99733,40.72146,-73.99231999999999,40.72578,5,2014,7,25,Friday,Evening,0.39740960684692056
9.5,-73.986597,40.768507,-73.961342,40.770482,1,2014,1,2,Thursday,Midday,1.328635395053899
10.5,-73.958054,40.779038,-73.962179,40.795389,2,2013,6,4,Tuesday,Evening,1.1502405348247893
10.5,-73.977807,40.748943,-73.964065,40.764131,1,2014,7,16,Wednesday,Morning,1.2722808868378133
4.5,-73.96534399999999,40.759314,-73.96534399999999,40.759314,2,2011,12,6,Tuesday,Evening,0.0
10.5,-73.951667,40.782177,-73.954995,40.764349,1,2013,2,12,Tuesday,Midday,1.244120134907699
7.3,-73.9826,40.7312,-73.9625,40.7564,2,2011,10,2,Sunday,Evening,2.034506160270562
9.5,-74.000835,40.725867,-73.998178,40.713803000000006,5,2013,11,19,Tuesday,Midday,0.8451268470463534
13.5,-73.98625799999999,40.726318,-73.94534200000001,40.782737,5,2012,10,9,Tuesday,Evening,4.447951290722632
12.5,-73.983972,40.725678,-73.95696099999999,40.762898,1,2012,12,18,Tuesday,Evening,2.934913548691641
5.3,-73.968629,40.7644,-73.983038,40.771761,1,2009,5,5,Tuesday,Midday,0.9095541709210541
9.5,-73.97761,40.78971,-73.976862,40.790505,1,2014,4,4,Friday,Evening,0.06744503335581739
10.5,-73.974405,40.753737,-73.978317,40.724917,6,2013,1,11,Friday,Midday,2.0018968157322385
5.7,-74.016023,40.711202,-74.00417,40.707478,2,2010,7,25,Sunday,Afternoon,0.6720489341719746
5.7,-73.99145,40.755695,-73.99698199999999,40.744667,1,2011,1,2,Sunday,Evening,0.8151755429146389
4.5,-73.97440999999999,40.788262,-73.97440999999999,40.788262,1,2012,3,24,Saturday,Night,0.0
11.0,-73.99096,40.760795,-73.97787199999999,40.74657,1,2014,6,8,Sunday,Evening,1.1980954753197595
13.3,-74.00380799999999,40.727829,-73.96637199999999,40.767602,1,2010,10,7,Thursday,Evening,3.3753641842347175
6.5,-73.989975,40.733623,-73.979065,40.720948,1,2011,4,20,Wednesday,Evening,1.0456660569156369
8.9,-73.975247,40.733028,-73.9542,40.764098,1,2009,3,4,Wednesday,Midday,2.4130613957372398
4.1,-73.99249,40.758717,-73.993262,40.752357,1,2010,12,30,Thursday,Morning,0.44131444069004466
8.1,-73.97343599999999,40.763325,-73.993309,40.735739,4,2009,7,3,Friday,Afternoon,2.1715187528803668
15.3,-73.969375,40.763624,-74.013755,40.714882,1,2012,3,1,Thursday,Morning,4.091663220710668
9.7,-73.996501,40.753297,-73.99025300000001,40.740505,1,2010,11,12,Friday,Afternoon,0.9424696805383251
5.3,-73.975537,40.761667,-73.977976,40.751365,1,2011,8,4,Thursday,Morning,0.723199679731145
5.5,-73.98715899999999,40.736565,-73.998143,40.740479,2,2014,7,4,Friday,Midday,0.6354870783344252
11.5,-73.978117,40.755547,-73.99152,40.75006,1,2014,5,8,Thursday,Midday,0.7974560383611159
11.0,-73.989152,40.753702,-73.985445,40.753197,5,2013,4,4,Thursday,Morning,0.1971488460806268
4.5,-73.98336,40.734443,-73.991988,40.731105,2,2011,7,15,Friday,Morning,0.5072309316297391
4.5,-73.97218199999999,40.793896999999994,-73.96479699999999,40.801547,1,2014,11,1,Saturday,Late Night,0.654705769848942
6.1,-73.981737,40.783783,-73.98031,40.765473,1,2010,4,27,Tuesday,Morning,1.2673783539893935
5.3,-73.967465,40.792738,-73.980933,40.774462,1,2012,6,19,Tuesday,Morning,1.446114943164425
7.0,-73.98403930664062,40.73765563964844,-74.00101470947266,40.74650955200195,2,2015,5,3,Sunday,Night,1.0789184504806235
11.5,-73.980133,40.785768,-73.966782,40.76675,1,2013,1,22,Tuesday,Morning,1.4882496630429949
6.0,-73.97122192382812,40.75760269165039,-73.97761535644531,40.74300384521485,1,2015,2,1,Sunday,Evening,1.0628121023314572
14.1,-73.945187,40.778572,-73.989162,40.730698,3,2011,5,21,Saturday,Evening,4.029984303691492
11.3,-73.955167,40.765163,-73.989677,40.756103,1,2009,7,11,Saturday,Night,1.911583311406154
4.0,-74.00675201416014,40.74875259399415,-73.99893188476562,40.74552154541016,1,2015,5,30,Saturday,Late Night,0.46629100670804285
16.5,-73.95697,40.768487,-73.99517,40.743808,1,2012,11,15,Thursday,Midday,2.6278555972629825
4.9,-73.984942,40.768609999999995,-73.99088499999999,40.755993,1,2009,5,5,Tuesday,Night,0.9256267516483124
4.1,-73.980903,40.747313,-73.97462,40.74855,2,2009,11,23,Monday,Morning,0.3398245067445145
5.7,-74.002138,40.739534,-74.004014,40.748098,4,2010,5,22,Saturday,Late Night,0.5998460740815986
8.5,-73.99460699999999,40.760707,-73.983698,40.7809,2,2012,10,6,Saturday,Midday,1.507551554526239
4.5,-73.956747,40.7866,-73.963768,40.774468,1,2009,2,28,Saturday,Midday,0.9152489693196296
4.5,-73.986637,40.739622,-73.978347,40.745803,2,2009,1,22,Thursday,Evening,0.6089002545143538
4.5,-74.011015,40.710677,-74.00924300000001,40.716405,1,2013,7,31,Wednesday,Evening,0.40652647689734006
4.5,-73.995935,40.726088,-74.002279,40.719035,1,2012,1,25,Wednesday,Midday,0.5898094381778771
10.1,-74.003047,40.751363,-73.971888,40.752334999999995,1,2010,10,9,Saturday,Night,1.632383137608635
10.0,-74.00610999999999,40.748637,-74.015022,40.713685,2,2014,5,20,Tuesday,Morning,2.45976706760071
4.5,-74.000398,40.74756,-73.99453199999999,40.750593,1,2010,12,4,Saturday,Afternoon,0.3717660265459738
5.7,-73.96337700000001,40.758558,-73.976628,40.757385,1,2010,4,16,Friday,Morning,0.6982724522030102
6.9,-73.968918,40.764235,-73.96899499999999,40.752133,1,2009,6,16,Tuesday,Evening,0.8362286862429102
10.0,-73.9683837890625,40.799819946289055,-73.94900512695312,40.78509521484375,1,2015,5,15,Friday,Midday,1.436269978879091
6.5,-73.98695500000001,40.755966,-73.9672,40.76073,1,2012,3,3,Saturday,Evening,1.0850994689326414
8.1,-73.993988,40.761562,-73.96823499999999,40.792885,1,2009,9,21,Monday,Evening,2.5495435674655242
6.5,-73.979285,40.752705,-73.967848,40.76852,1,2012,11,6,Tuesday,Afternoon,1.245980728682961
6.5,-73.978735,40.764542,-73.980867,40.759697,1,2011,11,19,Saturday,Midday,0.35288316162434635
6.5,-73.99261800000001,40.723708,-73.982658,40.739104,1,2009,12,3,Thursday,Midday,1.1847786316643465
16.0,-73.99452,40.727713,-73.99876400000001,40.761081,1,2013,1,10,Thursday,Late Night,2.316327984537972
8.5,-73.99027199999999,40.756275,-73.98666700000001,40.777495,1,2011,7,27,Wednesday,Evening,1.4783380960636299
17.0,-73.953358,40.782592,-73.978375,40.724792,1,2013,5,29,Wednesday,Evening,4.203029769009932
7.0,-74.010683,40.717453000000006,-74.016777,40.706282,1,2013,9,26,Thursday,Evening,0.8352771703113907
5.3,-73.99167800000001,40.731454,-74.00586700000001,40.73601,1,2010,7,30,Friday,Midday,0.8068651219570658
5.7,-73.975248,40.749738,-73.984537,40.736247,1,2011,9,5,Monday,Night,1.051412758127707
4.9,-73.99124499999999,40.749586,-73.977354,40.758455,1,2011,6,5,Sunday,Midday,0.9509051704684685
5.0,-73.98895999999999,40.748554,-73.991668,40.758073,1,2014,12,7,Sunday,Late Night,0.6728399700123766
9.3,-73.961776,40.764317,-73.99053,40.763413,1,2010,4,12,Monday,Evening,1.5061362820020672
13.3,-73.97949799999999,40.737098,-73.957932,40.777867,1,2012,4,9,Monday,Midday,3.034768723656928
5.0,-73.94877199999999,40.78217,-73.958828,40.764,2,2012,10,3,Wednesday,Midday,1.3613165002260288
10.5,-73.982292,40.762269,-74.000211,40.728721,1,2011,2,24,Thursday,Evening,2.5006917601945373
12.9,-73.97750699999999,40.758605,-73.971127,40.79307,2,2010,10,8,Friday,Afternoon,2.4047334713832003
11.0,-74.006625,40.731804,-73.984803,40.747934,1,2013,5,11,Saturday,Evening,1.596069570836938
12.0,-73.956583,40.776662,-73.989173,40.771952,1,2012,12,16,Sunday,Evening,1.7361065798285717
4.9,-73.985452,40.731715,-74.002218,40.738782,2,2011,3,1,Tuesday,Night,1.0045038973916975
9.3,-73.98225699999999,40.731643,-73.96090699999999,40.761108,1,2011,4,8,Friday,Midday,2.322556192207046
6.1,-73.984503,40.736785,-73.978953,40.752842,5,2011,2,20,Sunday,Midday,1.146911070120845
8.1,-73.980288,40.780467,-73.953713,40.770917,5,2009,7,19,Sunday,Late Night,1.5391839532534624
11.5,-74.005191,40.740733,-74.01432700000001,40.709590000000006,1,2013,1,8,Tuesday,Midday,2.204444769110118
